created_at,id,name,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,username
2011-10-30 21:14:04+00:00,401638108,Rita Rivia✌🏼💕,5202,5514,36,24135,LovelyRita1967
2014-07-15 00:14:43+00:00,2646570752,✨Dumpster Punk✨@ DragonCon,794,1171,4,42762,StraylightWTF
2014-12-03 08:22:12+00:00,2903518306,Masooma,250,136,0,7024,masooma_i_k
2015-04-25 23:09:11+00:00,3207518517,Dominique Bates-Smith| BlackLivesMatter✊🏽✊🏾✊🏿,631,2143,0,48912,dabates94
2011-02-04 02:56:56+00:00,247104369,Brian P. Johnson 🇺🇸❤️💙💛🇺🇦,3451,4997,124,457914,SuperboyJohnson
2008-10-11 02:31:16+00:00,16692120,Tracy Ho,880,1568,13,11007,Tray_Ho
2011-06-12 10:43:18+00:00,315732067,s.,8084,583,82,81317,perfectlycevans
2010-10-16 03:32:22+00:00,203372724,Under NO Management 🚲,1715,3711,2,71487,BikeCurmudgeon
2014-11-28 05:14:29+00:00,2912436121,BVRRN,938,709,3,11269,BVRRN
2019-09-26 00:14:30+00:00,1177013508870819840,Pravind,79,231,0,5190,PravindPremnath
2013-04-17 16:21:49+00:00,1359806510,Ruby (RWBY Ice Queendom Spoilers),1111,998,23,96672,SHSLRuby
2012-01-02 06:12:02+00:00,452751590,_gazelle,2462,851,2,77082,ItsJmGonzales
2020-03-30 14:56:40+00:00,1244639645301907458,KrizWarden,130,602,1,4257,KrizWarden
2020-10-28 19:12:15+00:00,1321530179446071302,Images With Undertale Music,69890,150,92,4186,PicsWithUTOST
2020-11-12 21:20:48+00:00,1326998320309538816,red gal in a blue state,68,339,0,3048,blurred_musing
2020-05-22 23:08:15+00:00,1263969803368357890,HARMONY,2274,2643,1,26008,1321Gypsy
2020-06-20 01:52:26+00:00,1274158087948165121,Crimson Mayhem,8186,396,53,24466,Crimson_Mayhem_
2019-02-21 20:27:53+00:00,1098680729930653696,Crazy ass moments in Pinky Funky history,425,4120,8,53426,UntilPigsFly
2019-07-25 12:18:31+00:00,1154365309098369025,Mary Offermann,135,153,0,6842,OffermannMary
2013-08-21 01:40:25+00:00,1687145738,Trudy Karlson,203,714,2,2977,TrudyKarlson
2013-08-27 02:41:49+00:00,1703511480,jennjamin franklin,286,414,4,35189,j_wieners00
2010-02-20 15:07:35+00:00,115946522,•«🦋ßømînkã🦋»•,6163,6249,2,6675,bominka12
2009-08-05 23:05:57+00:00,63289124,Vincent Verhoeven,185,252,9,986,verhoevenv
2011-11-13 23:53:45+00:00,411857988,Dee ⁷ 🦦,791,1307,8,50466,Deetrickett
2009-04-10 15:40:59+00:00,30240712,Kevin Facey,471,2251,30,102470,faceman68
2012-03-22 10:31:00+00:00,533015681,TheWaywardTraveller,1492,3048,0,5719,waywardtrvls
2010-04-18 16:50:18+00:00,134513164,"🏳️‍⚧️ Anne Elise, Priestess of Yogg-Saron 🏳️‍⚧️",268,385,11,29723,anne_elise
2011-08-10 16:37:12+00:00,352440125,Gregory Dowling,1794,1289,28,9538,GregoryDowling1
2019-03-24 16:49:22+00:00,1109859764295688194,#WashingtonCommanders Ƶƶ(￣▵—▵￣),1625,5002,10,159323,MikeMorse1017
2014-10-02 11:03:25+00:00,2799669609,Faizafabz,49370,4244,29,54498,Faizafabz
2016-08-04 02:38:13+00:00,761028439054745604,racc 'n ruin,1409,378,5,35527,OrionSpaceRacc
2015-01-25 19:40:44+00:00,2996204509,barbara,643,702,39,35856,basehitter233
2018-07-07 20:32:15+00:00,1015695009696239616,Uriah 🕉,1645,2118,19,26123,JustUriahFF
2019-11-24 15:03:22+00:00,1198617899801497600,Claude,13,22,0,3980,Claude28954798
2010-03-20 15:30:57+00:00,124790027,Stephanie,422,494,9,58841,tefisss97
2010-10-02 02:00:57+00:00,197643621,Memphis Junt,6664,1146,111,113404,indigogloves
2016-11-24 07:21:59+00:00,801687289822900224,Pharohscat,6916,6282,5,25055,pharohscat
2008-10-30 02:46:33+00:00,17058579,djfroze,113,1311,6,7356,djfroze
2014-02-26 12:16:04+00:00,2362592550,"Sweet Man, Thanks",3341,3641,31,129030,ConcerndBassist
2020-07-18 14:06:31+00:00,1284489691396337664,mothership,475,323,0,3211,ClassicJenny_
2017-07-05 23:54:21+00:00,882749520026771456,UltraMAGA🇺🇸,1670,2405,1,158463,UniterOne01
2012-06-16 09:55:29+00:00,609860948,JR,1205,335,57,191333,Twelvy_Twelvy
2009-04-24 01:18:54+00:00,34797363,MARINE BRAT,1970,3324,4,22228,GMgal
2015-12-29 08:49:31+00:00,4671900072,LEO,170,170,7,10127,ookinku
2020-07-08 11:24:51+00:00,1280825117384286208,Doctor 🍩 🤍,460,1383,10,21882,ADonutHolesHole
2013-03-09 22:25:54+00:00,1255506216,Carson Nieuwenhuis,144,139,0,7144,tooner04
2018-03-10 19:58:49+00:00,972562439274487808,thique alien superstar,1252,329,6,104523,uhammiri
2018-10-15 02:32:37+00:00,1051662097522839552,The Sultan of Scintillation,1172,1044,5,42043,HistoryMakerDJS
2012-09-18 01:42:43+00:00,830160918,ECW117,3902,3101,13,32048,ECW117
2019-12-28 19:51:33+00:00,1211011720845545473,T.,944,749,5,22449,strxberryHJ
2010-10-03 02:36:54+00:00,198006478,🦈🌻 shonks for ukraine 🌻🦈,1254,4905,5,77988,seaweedanxiety
